zip,lat,lng,population,density
48184,42.27403,-83.39494,17436,935.1
48185,42.33579,-83.38458,48364,1534.1
48186,42.29481,-83.37461,35791,1673.2
48187,42.3292,-83.48784,52710,1125.9
48188,42.28579,-83.48638,45522,983.0
48189,42.41137,-83.78306,13748,155.3
48190,42.13162,-83.60327,108,49.7
48191,42.12022,-83.56492,4253,101.9
48192,42.21156,-83.15654,24593,1794.2
48193,42.17341,-83.21042,16485,889.8
48195,42.20472,-83.20568,29551,1659.7
48197,42.1973,-83.62903,65911,617.2
48198,42.27519,-83.58822,39507,457.3
48201,42.34706,-83.06009,14327,2918.8
48202,42.37463,-83.07764,14792,1704.0
48203,42.42176,-83.1031,20472,962.6
48204,42.36582,-83.14286,19723,1515.1
48205,42.43317,-82.98131,32466,1973.5
48206,42.3751,-83.10782,16447,2052.2
48207,42.34753,-83.01104,20068,1230.3
48208,42.34844,-83.09173,7904,951.0
48209,42.30524,-83.11649,27534,1562.7
48210,42.33644,-83.12875,26925,2103.6
48211,42.38175,-83.04616,5556,505.5
48212,42.41003,-83.05601,42587,3108.0
48213,42.39787,-82.9955,19869,1175.7
48214,42.36504,-82.98697,19014,1453.4
48215,42.37523,-82.95428,10238,1001.1
48216,42.32637,-83.07927,5681,967.0
48217,42.27803,-83.15409,6437,1076.9
48218,42.27049,-83.13076,7096,1256.0
48219,42.42573,-83.25282,45788,2096.6
48220,42.45805,-83.13519,21502,1877.1
48221,42.4272,-83.14949,41750,3103.2
48223,42.39341,-83.24619,24262,1548.0
48224,42.41074,-82.94147,38771,2594.6
48225,42.43893,-82.92965,16328,2358.0
48226,42.33182,-83.05034,6893,2189.1
48227,42.38732,-83.1926,39474,2031.2
48228,42.35562,-83.21791,52719,2285.6
48229,42.24889,-83.1399,9166,1248.9
48230,42.38353,-82.92304,17330,2055.9
48233,42.32324,-83.06303,0,0.0
48234,42.4312,-83.03952,32406,1600.9
48235,42.42702,-83.1947,46960,2903.3
48236,42.42504,-82.89687,31383,1620.4
48237,42.46494,-83.18241,29370,2203.3
48238,42.39626,-83.14136,24569,1756.8
48239,42.37638,-83.28574,37039,1510.0
48240,42.42447,-83.30128,17097,1761.0
48242,42.21258,-83.35203,0,0.0
48243,42.32994,-83.03955,0,0.0
48301,42.54441,-83.28284,14749,774.1
48302,42.5849,-83.29608,17346,607.1
48304,42.58745,-83.23442,17436,590.7
48306,42.72243,-83.14944,27831,486.4
48307,42.65953,-83.12301,44267,1122.9
48309,42.65866,-83.18348,30254,750.6
48310,42.56511,-83.06694,43218,1888.0
48312,42.55831,-83.00914,35026,1213.5
48313,42.59985,-82.99984,33850,1507.0
48314,42.60978,-83.05426,21379,1059.8
48315,42.67254,-82.9963,28428,852.3
48316,42.69059,-83.05671,28355,973.2
48317,42.64673,-83.05334,27998,897.9
48320,42.61274,-83.33824,4257,1500.8
48322,42.54214,-83.38139,33197,1093.3
48323,42.57036,-83.37651,17043,765.8
48324,42.59702,-83.39151,16631,748.5
48326,42.67536,-83.2531,24488,557.8
48327,42.6443,-83.41417,20843,711.3
48328,42.64597,-83.35603,25409,1098.6
48329,42.68826,-83.38854,24022,901.0
48331,42.50389,-83.40863,22033,913.7
48334,42.50662,-83.34964,19218,818.1
48335,42.46229,-83.40271,24298,1299.5
48336,42.46333,-83.34803,26920,1115.9
48340,42.67065,-83.29019,25696,1295.6
48341,42.6275,-83.29433,19060,1092.7
48342,42.64389,-83.27591,17227,1272.0
48346,42.72156,-83.42388,22954,489.1
48348,42.76677,-83.40088,24892,285.8
48350,42.74082,-83.53374,7866,127.4
48353,42.64736,-83.71627,6850,210.4
48356,42.65532,-83.58904,8017,221.0
48357,42.65358,-83.6432,8523,251.2
48359,42.7218,-83.27801,10424,367.8
48360,42.74903,-83.26789,12250,415.9
48362,42.782,-83.2696,14746,563.7
48363,42.77209,-83.16114,7434,138.0
48367,42.84282,-83.14143,4548,74.9
48370,42.83797,-83.19981,1845,64.6
48371,42.84544,-83.28785,26120,218.1
48374,42.47083,-83.52384,17828,758.6
48375,42.46537,-83.46385,23927,1102.8
48377,42.50646,-83.4727,19775,794.9
48380,42.57902,-83.66602,7501,101.2
48381,42.5628,-83.59336,13737,272.0
48382,42.59006,-83.507,23550,546.3
48383,42.65533,-83.53485,13291,307.9
48386,42.65826,-83.47549,17860,410.3
48390,42.55197,-83.4752,24118,746.4
48393,42.52123,-83.54532,20098,571.6
48401,43.3526,-82.66061,1310,14.6
48410,43.56629,-82.9362,100,18.8
48411,42.93577,-83.53202,29,42.1
48412,43.06484,-83.16932,5780,45.4
48413,43.80231,-82.99663,7404,20.8
48414,42.86391,-84.08098,2824,34.5
48415,43.27165,-83.80111,8601,51.3
48416,43.21791,-82.98476,5216,17.7
48417,43.25998,-83.93686,2310,38.5
48418,42.80427,-83.97066,4544,42.8
48419,43.42884,-82.65762,2309,11.4
48420,43.17968,-83.71176,21213,123.3
48421,43.15321,-83.39262,6488,60.4
48422,43.26265,-82.65069,6172,25.0
48423,43.03982,-83.51404,33508,200.7
48426,43.50856,-83.06025,1275,13.1
48427,43.53789,-82.72378,2881,11.5
48428,42.93752,-83.14756,5322,62.2
48429,42.90774,-84.00544,8109,58.9
48430,42.75752,-83.74208,38731,179.8
48432,43.90013,-82.97923,523,6.6
48433,43.07632,-83.8661,25756,179.1
48434,43.65988,-82.61263,142,69.0
48435,43.24863,-83.3598,2592,38.4
48436,42.87017,-83.87704,4251,50.3
48437,43.11248,-83.61893,399,266.4
48438,42.91142,-83.47819,7305,88.5
48439,42.91733,-83.63018,52071,368.9
48440,42.95567,-83.40785,111,163.8
48441,43.80515,-82.71727,3867,14.6
48442,42.79316,-83.60224,22720,102.2
48444,43.06455,-83.05471,9320,44.2
48445,43.95243,-82.98769,1170,7.7
48446,43.05259,-83.33745,30807,97.6
48449,42.99518,-83.94552,2760,43.0
48450,43.25289,-82.54123,4413,77.9
48451,42.80365,-83.81683,15993,181.3
48453,43.34374,-83.03493,4797,17.3
48454,43.19999,-82.81833,1251,16.0
48455,42.94028,-83.29131,7849,47.0
48456,43.67102,-82.75818,768,6.7
48457,43.19018,-83.89306,8694,78.1
48458,43.1209,-83.68308,19411,209.7
48460,43.12734,-83.98586,2727,30.5
48461,43.2024,-83.20669,8256,39.2
48462,42.84733,-83.42576,13010,110.6
48463,43.16418,-83.52202,4536,52.5
48464,43.21562,-83.41884,1986,45.0
48465,43.61485,-82.71099,535,4.9
48466,43.27693,-82.81731,1462,15.3
48467,44.00768,-82.98763,2306,14.1
48468,43.94113,-82.79021,1324,7.9
48469,43.43927,-82.55849,1253,61.3
48470,43.73253,-82.76158,535,5.1
48471,43.41868,-82.85369,5518,21.1
48472,43.51211,-82.95732,1444,7.5
48473,42.94012,-83.8274,22793,156.5
48475,43.67141,-82.93732,2423,8.7
48476,42.93765,-84.03319,609,344.4
48502,43.01429,-83.68866,1388,1170.8
48503,43.01139,-83.68901,22809,1041.5
48504,43.05632,-83.74948,23873,626.2
48505,43.06948,-83.69079,18108,560.5
48506,43.06775,-83.62253,24538,512.2
48507,42.96498,-83.71687,28648,501.3
48509,43.02635,-83.60527,9532,418.5
48519,42.98772,-83.60701,7523,370.4
48529,42.97237,-83.66221,8959,720.0
48532,43.01203,-83.79429,19750,477.9
48601,43.40096,-83.8952,32069,118.7
48602,43.41971,-83.97469,27490,1358.0
48603,43.46332,-84.03115,27846,590.0
48604,43.49749,-83.95887,11284,166.0
48607,43.43136,-83.93409,1523,617.8
48609,43.3878,-84.08786,12206,105.1
48610,44.12789,-84.1801,3261,10.0
48611,43.63187,-84.0936,6013,60.8
48612,43.88001,-84.43637,8505,26.3
48613,43.94355,-84.15791,986,7.5
48614,43.25084,-84.30147,921,10.0
48615,43.42671,-84.47326,2812,19.7
48616,43.19336,-84.11311,7702,36.7
48617,43.84695,-84.71717,9729,27.3
48618,43.73602,-84.5584,5110,19.2
48619,44.82224,-84.01996,474,2.3
48620,43.80865,-84.37805,127,86.8
48621,44.72064,-83.99408,1087,8.2
48622,43.83304,-84.884,5970,26.8
48623,43.5198,-84.13523,15126,80.2
48624,44.05919,-84.45859,16269,18.4
48625,44.04976,-84.8345,12939,19.4
48626,43.4218,-84.22686,5813,34.3
48627,44.46177,-84.74869,129,240.7
48628,43.78166,-84.32856,1920,21.7
48629,44.3107,-84.77977,7922,39.5
48630,44.32532,-84.773,62,126.1
48631,43.6849,-84.00155,4058,47.6
48632,43.85597,-85.01954,4995,15.7
48633,43.94827,-84.93409,146,24.2
48634,43.75405,-84.05414,4395,34.7
48635,44.39575,-83.99699,1535,11.2
48636,44.58871,-84.28569,891,4.4
48637,43.41499,-84.33646,3068,16.7
48638,43.41681,-84.01958,12668,747.6
48640,43.58394,-84.33648,32630,119.9
48642,43.69945,-84.22849,33770,124.5
48647,44.65309,-84.08148,4044,9.3
48649,43.15695,-84.21709,1476,20.7
48650,43.85181,-84.01746,6662,27.0
48651,44.25057,-84.61687,4331,23.5
48652,43.84834,-84.20716,1877,12.1
48653,44.48936,-84.60624,9638,15.4
48654,44.45468,-84.12627,2455,9.6
48655,43.29171,-84.15743,5655,23.3
48656,44.34953,-84.45801,3872,10.5
48657,43.70945,-84.4213,7700,48.2
48658,43.98038,-83.94072,4806,22.8
48659,44.06792,-84.05154,2740,13.9
48661,44.33005,-84.24087,10744,15.7
48662,43.40217,-84.40961,1278,9.8
48701,43.5879,-83.54649,1364,12.5
48703,44.06766,-83.66904,2940,25.4
48705,44.68715,-83.65279,474,2.3
48706,43.59937,-83.95623,38756,225.7
48708,43.55653,-83.84853,25751,342.3
48710,43.55649,-83.98781,0,0.0
48720,43.8294,-83.34808,1046,12.0
48721,44.80453,-83.3459,398,5.5
48722,43.34554,-83.83961,3147,69.4
48723,43.4861,-83.38499,11960,35.0
48724,43.4569,-83.92709,1226,945.2
48725,43.93763,-83.20596,1958,22.6
48726,43.60776,-83.16833,5715,17.3
48727,43.30695,-83.17935,939,15.0
48728,44.74659,-83.82344,329,1.0
48729,43.49621,-83.17828,1537,13.5
48730,44.35443,-83.48804,4584,21.7
48731,43.83898,-83.15784,1522,12.0
48732,43.60666,-83.78274,11308,177.4
48733,43.53306,-83.59029,1650,12.7
48734,43.35519,-83.74321,7642,74.1
48735,43.66861,-83.27294,965,10.3
48737,44.54588,-83.70871,1121,4.0
48738,44.54995,-83.33786,1097,33.7
48739,44.37597,-83.83238,3511,14.1
48740,44.66014,-83.37873,2433,13.9
48741,43.40487,-83.18121,2049,17.5
48742,44.71934,-83.44542,1767,10.0
48743,44.44025,-83.87066,37,6.4
48744,43.34797,-83.36051,4387,26.1
48745,44.57059,-83.47425,1189,6.4
48746,43.26397,-83.54155,8148,38.3
48747,43.52119,-83.76085,1488,18.1
48748,44.30398,-83.67392,1457,14.1
48749,44.05512,-83.89183,1214,12.1
48750,44.44338,-83.45652,9281,34.6
48754,43.734,-83.23774,979,10.3
48755,43.83571,-83.26832,2867,21.3
48756,44.23142,-83.97409,3939,19.0
48757,43.46748,-83.679,3680,25.7
48759,43.7265,-83.39323,3439,27.7
48760,43.32095,-83.25595,1361,19.5
48761,44.51129,-83.89658,804,3.9
48762,44.80757,-83.48695,1014,6.9
48763,44.25017,-83.61441,4837,21.0
48765,44.15367,-83.71885,571,3.8
48766,44.11128,-83.84794,1372,10.2
48767,43.64172,-83.45541,2041,10.8
48768,43.37077,-83.57661,9144,33.3
48770,44.24978,-83.82037,1908,10.6
48801,43.37871,-84.67667,13433,73.3
48806,43.18568,-84.49675,1821,10.9
48807,43.15277,-84.40671,706,10.6
48808,42.82591,-84.45081,6424,103.0
48809,43.0646,-85.25712,11292,54.4
48811,43.18226,-84.85518,7416,46.3
48813,42.57862,-84.84524,20263,46.6
48815,42.84155,-85.25387,2155,31.0
48816,42.76151,-83.95172,391,226.1
48817,43.01795,-84.03772,5451,35.7
48818,43.2759,-84.89661,2541,39.7
48819,42.54721,-84.28521,2447,21.6
48820,42.86277,-84.59374,18109,106.3
48821,42.63873,-84.64958,6180,119.8
48822,42.83407,-84.76065,2410,28.2
48823,42.76225,-84.45407,49379,806.2
48824,42.72129,-84.47607,2061,654.9
48825,42.72844,-84.48067,11127,6249.4
48827,42.509,-84.65971,16070,54.5
48829,43.40027,-85.02037,3461,19.7
48831,43.10253,-84.3744,3282,17.4
48832,43.41212,-84.77767,1291,19.4
48834,43.12981,-85.03108,2296,18.4
48835,43.03008,-84.74655,2646,19.1
48836,42.66899,-84.07421,14978,61.5
48837,42.7453,-84.76701,19822,97.6
48838,43.18268,-85.25943,17925,74.4
48840,42.76685,-84.37071,12653,259.9
48841,43.11372,-84.2392,643,10.6
48842,42.63469,-84.53931,21504,482.5
48843,42.56891,-83.92333,46902,202.0
48845,43.10746,-84.854,1109,18.4
48846,42.98611,-85.05754,21940,76.6
48847,43.2714,-84.5776,5773,18.5
48848,42.88584,-84.35673,7795,44.1
48849,42.7984,-85.13298,5801,26.8
48850,43.4374,-85.25519,4526,21.0
48851,42.95469,-84.9364,2310,27.0
48852,43.35256,-85.04652,170,343.6
48853,43.10371,-84.68999,701,427.7
48854,42.58199,-84.45182,19403,66.1
48855,42.68759,-83.91331,16625,70.5
48856,43.19994,-84.7372,842,11.6
48857,42.84243,-84.15503,3488,54.8
48858,43.61483,-84.79576,42732,94.6
48859,43.58632,-84.77341,2244,4254.5
48860,43.05089,-84.90939,1395,19.1
48861,42.73002,-84.91741,1852,27.3
48862,43.24987,-84.54847,39,75.5
48864,42.70215,-84.40902,23548,452.6
48865,43.08785,-85.10725,1904,34.4
48866,42.99303,-84.37219,4375,34.1
48867,43.00537,-84.18766,27399,77.8
48870,43.11027,-84.98483,204,1260.1
48871,43.15476,-84.67874,2233,29.5
48872,42.80065,-84.2189,6421,44.7
48873,43.00978,-84.83608,1371,17.0
48874,43.18644,-84.59498,160,107.3
48875,42.8578,-84.93201,11090,50.2
48876,42.64757,-84.73631,4301,123.2
48877,43.40068,-84.84316,2078,21.7
48878,43.71225,-84.77686,1253,15.1
48879,43.00629,-84.57981,18472,37.3
48880,43.458,-84.57135,9952,51.4
48881,42.934,-85.20214,5358,38.3
48883,43.54336,-84.66771,6755,22.7
48884,43.20731,-85.04249,4777,30.1
48885,43.24908,-85.14356,1273,28.0
48886,43.41994,-85.16092,1529,18.8
48888,43.3089,-85.09566,5905,26.7
48889,43.29133,-84.79701,1496,18.6
48890,42.76878,-84.97167,1967,24.0
48891,43.39676,-84.91469,2923,28.0
48892,42.63662,-84.17477,4769,33.3
48893,43.68329,-84.97805,5660,42.7
48894,42.92841,-84.79489,2269,25.4
48895,42.68946,-84.28061,11294,52.6
48896,43.52127,-84.90101,218,311.0
48897,42.70498,-85.13193,1687,20.1
48906,42.78489,-84.58886,25960,308.2
48910,42.6969,-84.52541,32801,890.9
48911,42.67351,-84.57285,40407,899.9
48912,42.73896,-84.52319,17398,1281.0
48915,42.73885,-84.57076,9315,1996.4
48917,42.72509,-84.63897,32029,515.8
48933,42.72956,-84.55595,3349,1237.8
49001,42.2647,-85.56265,21313,1072.4
49002,42.19867,-85.55906,19444,434.1
49004,42.34903,-85.55954,17796,311.7
49006,42.29539,-85.6291,25888,1673.8
49007,42.30252,-85.5883,9747,1077.5
49008,42.26337,-85.61528,16488,947.3
49009,42.30913,-85.69278,47606,179.9
49010,42.53418,-85.87298,18394,45.4
49011,42.10288,-85.22285,2237,28.5
49012,42.34626,-85.34116,3106,28.4
49013,42.30524,-86.10796,5020,34.0
49014,42.30996,-85.10711,21931,116.8
49015,42.27467,-85.23115,29013,411.9
49017,42.3979,-85.2111,20785,141.4
49021,42.4588,-85.06435,6467,26.6
49022,42.11434,-86.3675,29796,171.0
49024,42.20207,-85.61917,30937,692.7
49026,42.37778,-85.96273,1642,21.7
49027,42.3482,-86.06939,296,237.7
49028,41.84438,-85.1837,5969,19.8
49029,42.1423,-85.09107,1420,14.6
49030,41.85529,-85.33129,2435,19.0
49031,41.89883,-85.98849,8320,28.4
49032,41.91779,-85.50767,3369,36.6
49033,42.22654,-85.09193,1666,19.6
49034,42.23178,-85.33403,2066,21.5
49036,41.90565,-85.02391,24697,61.8
49037,42.33448,-85.24706,19924,398.1
49038,42.20554,-86.32489,8577,85.0
49040,41.96847,-85.32398,3341,31.3
49042,41.85665,-85.67142,4695,31.7
49043,42.28658,-86.2656,2264,28.4
49045,42.1038,-86.00219,5109,22.8
49046,42.51229,-85.40249,6944,33.4
49047,42.00437,-86.12138,14506,47.0
49048,42.27202,-85.49893,23999,263.6
49050,42.50598,-85.23651,1381,21.0
49051,42.18207,-85.23803,2963,40.8
49052,42.11538,-85.31936,1086,13.2
49053,42.28877,-85.41722,7255,114.8
49055,42.37022,-85.85327,5963,40.0
49056,42.39951,-86.05967,4051,27.1
49057,42.18647,-86.16691,6405,50.2
49058,42.63331,-85.29316,19513,51.0
49060,42.42738,-85.39589,2750,53.8
49061,41.87964,-85.82551,1924,19.5
49063,42.4098,-86.1396,110,56.8
49064,42.22028,-86.04991,3670,29.4
49065,42.13645,-85.83928,7283,62.7
49066,42.03319,-85.35007,784,14.5
49067,42.02359,-85.79982,4031,18.9
49068,42.2765,-84.94063,14954,44.4
49070,42.54023,-85.62879,2192,32.4
49071,42.2275,-85.78002,11839,155.5
49072,42.01295,-85.45825,2875,19.0
49073,42.57971,-85.11717,4853,26.6
49074,42.3198,-85.53991,212,326.1
49075,41.91783,-85.44899,154,1110.7
49076,42.4309,-84.88657,4255,28.8
49078,42.46585,-85.72846,10469,81.6
49079,42.23997,-85.90901,13364,61.9
49080,42.46086,-85.57711,15410,76.8
49082,41.94257,-84.876,6374,29.0
49083,42.3784,-85.45899,8110,93.7
49084,42.18018,-86.3852,38,158.5
49085,42.04883,-86.45923,23575,377.2
49087,42.12209,-85.68557,6074,37.5
49088,42.18602,-85.42503,3747,40.2
49089,42.00181,-85.23113,2044,20.9
49090,42.40853,-86.2168,13562,66.9
49091,41.82509,-85.44627,19448,86.0
49092,42.09822,-84.97335,1951,13.2
49093,41.97375,-85.64665,18439,67.4
49094,42.04696,-85.11752,3755,25.9
49095,41.91008,-85.8826,2414,32.6
49096,42.63794,-85.01409,3196,19.4
49097,42.11491,-85.48985,11452,63.2
49098,42.16756,-86.2425,5791,68.7
49099,41.79139,-85.67437,5699,37.9
49101,41.94462,-86.48429,2939,55.0
49102,41.95194,-86.26037,1575,40.6
49103,41.94559,-86.37519,11257,96.9
49104,41.96348,-86.35877,410,941.1
49106,41.93452,-86.55105,5086,133.7
49107,41.84804,-86.41396,10351,60.3
49111,42.02544,-86.28621,3121,27.7
49112,41.79833,-86.03425,10436,92.1
49113,41.80259,-86.50044,1758,19.0
49115,41.87537,-86.63389,112,50.8
49116,41.84836,-86.66637,109,27.2
49117,41.78028,-86.72696,3512,71.3
49119,41.87564,-86.54862,108,82.4
49120,41.83148,-86.23162,36652,121.4
49125,41.88698,-86.57946,2051,60.5
49126,42.02593,-86.36946,1633,41.0
49127,42.00411,-86.51597,11347,255.6
49128,41.81706,-86.60457,3461,30.6
49129,41.81699,-86.68839,615,47.2
49130,41.78086,-85.85997,1216,39.9
49201,42.25213,-84.38301,49114,122.3
49202,42.26737,-84.4107,18763,570.0
49203,42.22096,-84.40347,36520,532.6
49220,41.99511,-84.34108,2468,29.7
49221,41.90343,-84.06372,41041,132.2
49224,42.27982,-84.74852,13309,51.5
49227,41.9498,-84.77036,1210,18.2
49228,41.8039,-83.88247,5523,27.1
49229,41.99005,-83.82655,3538,24.4
49230,42.09701,-84.22266,10259,61.9
49232,41.74049,-84.66858,2829,17.4
49233,42.0644,-84.36512,2953,53.4
49234,42.12114,-84.3673,2480,44.9
49235,41.86348,-84.21348,2036,16.1
49236,42.07792,-83.95035,4940,50.8
49237,42.1731,-84.64906,3094,29.2
49238,41.90593,-83.78809,2009,26.1
49240,42.27821,-84.18027,9206,34.1
49241,42.10121,-84.60149,2086,25.2
49242,41.88434,-84.61581,14768,62.9
49245,42.14085,-84.81797,4472,18.7
49246,42.12268,-84.50366,3486,39.1
49247,41.84712,-84.34189,5257,24.2
49248,41.75651,-84.01137,879,10.3
49249,42.02275,-84.45575,3433,45.1
49250,42.01875,-84.62168,5674,27.8
49251,42.46561,-84.40916,6110,40.5
49252,42.03853,-84.76683,2480,22.4
49253,41.96443,-84.2697,2923,47.8
49254,42.2268,-84.32165,3617,532.2
49255,41.77152,-84.85499,2148,20.8
49256,41.74989,-84.22122,3830,24.4
49258,42.06,-84.65833,10,265.6
49259,42.38099,-84.25763,2616,34.7
49261,42.16174,-84.2472,243,128.7
49262,41.96162,-84.4673,1298,21.8
49263,42.15817,-84.18225,0,0.0
49264,42.44118,-84.55122,1571,22.7
49265,42.01022,-84.17432,5137,61.3
49266,41.84247,-84.54641,2906,24.9
49267,41.75979,-83.72341,3947,39.1
49268,41.87156,-83.92565,1026,17.3
49269,42.29307,-84.586,5874,40.6
49270,41.86864,-83.68206,5728,49.2
49271,41.83813,-84.45382,2354,17.0
49272,42.39299,-84.34974,2673,92.7
49274,41.83689,-84.76419,3777,23.7
49276,41.79733,-83.7843,809,13.7
49277,42.38871,-84.46679,2882,33.7
49279,41.77965,-84.10409,882,12.9
49282,42.03496,-84.40518,82,12.3
49283,42.20486,-84.55478,4597,122.7
49284,42.38507,-84.69128,2436,17.7
49285,42.46855,-84.20752,6120,31.1
49286,42.01443,-83.93447,14331,95.1
49287,42.02177,-84.08263,2122,29.3
49288,41.73534,-84.43211,1517,15.5
49289,41.77144,-84.10702,68,111.1
49301,42.97716,-85.47671,20492,139.2
49302,42.82307,-85.39871,9657,74.6
49303,43.27803,-85.85824,829,21.7
49304,43.91027,-85.87417,4680,15.9
49305,43.74926,-85.15023,2487,18.8
49306,43.07296,-85.56939,10806,226.4
49307,43.69797,-85.48272,18063,51.8
49309,43.76021,-85.87842,1608,4.9
49310,43.51525,-85.05448,2989,13.2
49312,43.69009,-85.79992,188,2.8
49315,42.80101,-85.73589,26123,182.7
49316,42.79644,-85.55564,26060,176.2
49318,43.22319,-85.82981,1484,28.6
49319,43.22767,-85.5281,18725,83.7
49320,43.75264,-85.29276,220,75.0
49321,43.0737,-85.68198,15759,231.1
49322,43.35685,-85.35261,1222,18.9
49323,42.72541,-85.7871,10602,81.7
49325,42.76155,-85.30162,2798,40.5
49326,43.25069,-85.32083,4126,66.1
49327,43.33507,-85.84558,8708,36.9
49328,42.6304,-85.75703,4058,28.5
49329,43.40567,-85.48771,9030,44.3
49330,43.24463,-85.73721,5619,49.6
49331,42.95161,-85.35139,17419,73.5
49332,43.62323,-85.24468,3352,29.1
49333,42.69546,-85.46343,12448,60.7
49335,42.74626,-85.66907,171,153.9
49336,43.50752,-85.42862,4727,22.3
49337,43.43472,-85.71437,13030,45.6
49338,43.75888,-85.61033,1861,12.6
49339,43.33574,-85.49454,2327,30.0
49340,43.62213,-85.11222,2479,11.2
49341,43.12433,-85.49246,39680,181.3
49342,43.69634,-85.32156,1437,14.0
49343,43.29579,-85.53115,5445,38.0
49344,42.5919,-85.59028,4139,51.5
49345,43.15419,-85.70224,13189,97.6
49346,43.58616,-85.42213,4851,29.0
49347,43.31488,-85.34352,1496,32.5
49348,42.68379,-85.61619,13607,79.9
49349,43.58291,-85.74167,8059,15.8
49401,42.9763,-85.95604,28941,350.2
49402,43.94228,-86.03284,1455,4.0
49403,43.13316,-85.85022,2477,20.4
49404,43.06602,-85.95129,9021,55.9
49405,43.91051,-86.18931,1698,9.4
49406,42.64224,-86.209,922,237.1
49408,42.57077,-86.11479,10494,37.5
49409,43.08077,-86.21826,102,394.3
49410,44.01986,-86.14265,1709,17.6
49411,44.11006,-86.25385,1672,5.9
49412,43.4699,-85.94747,12079,42.2
49415,43.15238,-86.1166,6296,88.0
49417,43.01519,-86.14387,33277,274.2
49418,42.8774,-85.77226,30907,628.5
49419,42.67768,-85.97826,8730,46.0
